연도코드,시도명,시군구코드,사고위험지역명,사고위험지역id,총사고건수,총사망자수,총중상자수,총경상자수,사고분석유형명,반경내카메라수,반경내과속카메라,반경내신호카메라,카메라효과비율,cluster,군집라벨
2023,전남,46110,전라남도 목포시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99783,10,0,2,10,안전거리미확보 / 기타 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2023,전남,46110,전라남도 목포시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99784,14,0,4,20,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46110,전라남도 목포시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99785,13,0,0,25,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46110,전라남도 목포시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99786,33,1,6,45,안전거리미확보 / 기타 / U턴중,0,0,0,33.33333333333333,1,사망위험 (사망사고 집중)
2023,전남,46110,전라남도 목포시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99787,16,0,1,26,안전거리미확보 / U턴중 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2023,전남,46110,전라남도 목포시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99788,18,0,1,26,안전거리미확보 / 기타 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2023,전남,46110,전라남도 목포시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99789,33,0,4,46,기타 / 안전거리미확보 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2023,전남,46110,전라남도 목포시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99790,22,0,6,30,기타 / 신호위반,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46110,전라남도 목포시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99791,11,0,0,18,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46110,전라남도 목포시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99792,19,0,2,31,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46110,전라남도 목포시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99793,13,0,1,17,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46130,전라남도 여수시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99794,11,0,1,13,신호위반 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46130,전라남도 여수시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99795,83,0,8,108,안전거리미확보 / U턴중 / 기타 / 신호위반,0,0,0,50.0,2,사고다발 (사고多+중상多)
2023,전남,46130,전라남도 여수시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99796,13,0,0,17,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46130,전라남도 여수시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99797,13,0,1,20,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46130,전라남도 여수시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99798,14,0,1,25,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46150,전라남도 순천시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99799,14,0,5,17,안전거리미확보 / 기타,1,1,0,50.0,3,과잉 (카메라多 사고少)
2023,전남,46150,전라남도 순천시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99800,10,0,1,10,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46150,전라남도 순천시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99802,51,0,12,61,기타 / 안전거리미확보 / 과속,0,0,0,66.66666666666666,2,사고다발 (사고多+중상多)
2023,전남,46150,전라남도 순천시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99803,13,0,2,16,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46150,전라남도 순천시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99804,16,0,3,23,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46150,전라남도 순천시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99805,11,1,3,10,기타,0,0,0,0.0,1,사망위험 (사망사고 집중)
2023,전남,46170,전라남도 나주시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99806,6,0,1,11,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46170,전라남도 나주시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99807,11,0,0,22,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46170,전라남도 나주시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99808,10,0,1,14,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46230,전라남도 광양시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99809,7,0,3,9,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46230,전라남도 광양시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99810,13,0,1,15,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46230,전라남도 광양시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99812,6,0,3,4,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46230,전라남도 광양시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99813,14,0,4,14,기타 / U턴중,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46230,전라남도 광양시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99814,9,0,1,6,기타 / U턴중,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46230,전라남도 광양시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99815,8,0,1,14,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46230,전라남도 광양시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99816,9,0,0,13,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46230,전라남도 광양시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99817,13,0,5,9,안전거리미확보 / U턴중 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2023,전남,46230,전라남도 광양시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99818,6,0,1,8,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46230,전라남도 광양시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99822,7,0,1,8,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46230,전라남도 광양시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99823,29,0,5,34,기타 / 신호위반 / 안전거리미확보,0,0,0,66.66666666666666,0,부족 (카메라少)
2023,전남,46710,전라남도 담양군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99827,5,0,0,12,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46710,전라남도 담양군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99828,4,0,0,8,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46710,전라남도 담양군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99829,5,0,4,7,기타 / 안전거리미확보,1,0,1,50.0,3,과잉 (카메라多 사고少)
2023,전남,46710,전라남도 담양군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99830,4,0,2,2,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46710,전라남도 담양군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99831,7,0,0,8,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46710,전라남도 담양군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99833,16,0,0,37,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46710,전라남도 담양군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99834,5,0,0,6,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46710,전라남도 담양군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99835,8,0,1,10,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46710,전라남도 담양군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99838,12,0,1,12,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46710,전라남도 담양군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99839,6,0,0,9,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46720,전라남도 곡성군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99843,10,0,3,19,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46770,전라남도 고흥군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99844,5,0,2,4,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46770,전라남도 고흥군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99845,4,0,2,2,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46780,전라남도 보성군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99847,5,0,0,8,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46790,전라남도 화순군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99851,4,0,2,4,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46790,전라남도 화순군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99852,5,0,1,4,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46800,전라남도 장흥군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99853,6,1,1,5,기타,0,0,0,0.0,1,사망위험 (사망사고 집중)
2023,전남,46800,전라남도 장흥군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99854,5,0,0,8,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46800,전라남도 장흥군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99856,4,0,0,8,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46810,전라남도 강진군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99857,4,0,0,4,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46810,전라남도 강진군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99859,5,0,0,8,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46810,전라남도 강진군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99860,4,0,1,14,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46810,전라남도 강진군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99861,5,0,3,10,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46820,전라남도 해남군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99862,5,0,1,4,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46820,전라남도 해남군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99863,4,0,1,3,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46820,전라남도 해남군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99864,4,0,2,3,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46830,전라남도 영암군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99865,5,0,0,8,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46830,전라남도 영암군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99866,4,0,0,7,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46830,전라남도 영암군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99868,4,0,1,6,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46840,전라남도 무안군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99869,4,0,0,5,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46840,전라남도 무안군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99870,5,0,3,10,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46870,전라남도 영광군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99873,4,0,3,3,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46880,전라남도 장성군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99876,5,0,3,1,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46880,전라남도 장성군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99877,5,0,2,3,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46880,전라남도 장성군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99878,5,0,1,5,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46880,전라남도 장성군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99879,4,0,1,15,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46880,전라남도 장성군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99880,5,0,2,7,기타 / U턴중,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46880,전라남도 장성군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99889,4,1,5,3,기타,0,0,0,0.0,1,사망위험 (사망사고 집중)
2023,전남,46890,전라남도 완도군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99891,5,0,3,3,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,전남,46890,전라남도 완도군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99892,8,0,2,7,기타,0,0,0,0.0,0,부족 (카메라少)
2023,전남,46900,전라남도 진도군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99893,11,0,3,9,안전거리미확보 / U턴중 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2023,전남,46900,전라남도 진도군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99894,6,0,3,10,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47111,경상북도 포항시 남구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,99895,25,0,1,37,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47111,경상북도 포항시 남구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,99896,20,0,8,36,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47111,경상북도 포항시 남구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,99897,18,0,1,24,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47111,경상북도 포항시 남구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,99898,15,0,2,21,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47113,경상북도 포항시 북구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,99899,13,0,3,14,기타 / 신호위반,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47130,경상북도 경주시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99900,13,0,2,18,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47150,경상북도 김천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99901,8,1,4,4,기타 / U턴중,0,0,0,0.0,1,사망위험 (사망사고 집중)
2023,경북,47150,경상북도 김천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99902,4,0,2,2,신호위반 / 기타 / 안전거리미확보,0,0,0,66.66666666666666,0,부족 (카메라少)
2023,경북,47150,경상북도 김천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99904,5,0,3,6,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47150,경상북도 김천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99905,5,0,0,5,U턴중 / 기타 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2023,경북,47150,경상북도 김천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99906,4,0,2,2,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47150,경상북도 김천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99907,4,0,1,4,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47150,경상북도 김천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99908,5,0,3,2,기타 / U턴중,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47150,경상북도 김천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99909,8,0,5,4,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47150,경상북도 김천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99910,4,0,1,3,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47150,경상북도 김천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99911,11,0,6,21,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47150,경상북도 김천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99912,4,0,3,4,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47170,경상북도 안동시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99917,31,1,10,30,기타 / 신호위반 / U턴중 / 안전거리미확보,0,0,0,50.0,1,사망위험 (사망사고 집중)
2023,경북,47170,경상북도 안동시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99918,15,0,6,21,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47170,경상북도 안동시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99919,6,0,4,6,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47170,경상북도 안동시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99920,13,0,2,17,안전거리미확보 / 기타 / U턴중,2,2,0,33.33333333333333,3,과잉 (카메라多 사고少)
2023,경북,47170,경상북도 안동시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99921,14,0,2,12,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47190,경상북도 구미시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99922,14,0,4,17,안전거리미확보 / 기타 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2023,경북,47190,경상북도 구미시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99923,13,0,4,26,안전거리미확보 / 기타,2,2,0,50.0,3,과잉 (카메라多 사고少)
2023,경북,47190,경상북도 구미시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99924,10,0,3,13,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47190,경상북도 구미시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99930,12,0,2,12,안전거리미확보 / 기타 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2023,경북,47190,경상북도 구미시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99931,12,0,2,19,기타 / U턴중 / 안전거리미확보,1,1,0,33.33333333333333,3,과잉 (카메라多 사고少)
2023,경북,47190,경상북도 구미시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99932,15,0,3,16,안전거리미확보 / U턴중 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2023,경북,47190,경상북도 구미시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,99933,13,0,4,9,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47210,경상북도 영주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99935,5,0,2,8,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47210,경상북도 영주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99936,5,0,3,2,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47210,경상북도 영주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99937,5,0,1,7,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47210,경상북도 영주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99938,5,0,0,10,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47210,경상북도 영주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99939,6,0,3,6,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47210,경상북도 영주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99940,11,0,4,7,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47210,경상북도 영주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99941,4,0,3,2,기타,1,1,0,0.0,3,과잉 (카메라多 사고少)
2023,경북,47230,경상북도 영천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99943,4,0,1,3,기타,1,0,1,0.0,3,과잉 (카메라多 사고少)
2023,경북,47230,경상북도 영천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99944,4,0,0,4,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47230,경상북도 영천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99945,4,0,0,6,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47230,경상북도 영천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99946,5,0,4,6,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47250,경상북도 상주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99948,5,0,2,4,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47250,경상북도 상주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99949,4,0,1,3,안전거리미확보 / U턴중 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2023,경북,47250,경상북도 상주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99950,8,0,3,7,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47250,경상북도 상주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99951,11,0,4,8,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47250,경상북도 상주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99952,5,1,0,4,기타,0,0,0,0.0,1,사망위험 (사망사고 집중)
2023,경북,47250,경상북도 상주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99953,7,0,2,5,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47250,경상북도 상주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99954,5,0,2,3,기타,1,1,0,0.0,3,과잉 (카메라多 사고少)
2023,경북,47280,경상북도 문경시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99955,8,0,5,6,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47280,경상북도 문경시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99959,15,0,6,14,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47290,경상북도 경산시내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,99961,9,0,4,9,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47290,경상북도 경산시내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,99962,13,0,3,14,기타 / 안전거리미확보 / 신호위반,0,0,0,66.66666666666666,0,부족 (카메라少)
2023,경북,47290,경상북도 경산시내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,99963,10,0,1,10,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47290,경상북도 경산시내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,99964,9,0,4,5,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47290,경상북도 경산시내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,99966,8,1,1,7,기타 / 안전거리미확보,0,0,0,50.0,1,사망위험 (사망사고 집중)
2023,경북,47720,경상북도 군위군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99969,5,0,3,2,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47730,경상북도 의성군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99971,4,0,2,4,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47730,경상북도 의성군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99972,4,0,3,3,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47770,경상북도 영덕군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99975,5,0,2,5,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47770,경상북도 영덕군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99976,6,0,0,6,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47770,경상북도 영덕군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99977,4,0,2,6,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47770,경상북도 영덕군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99978,5,0,3,5,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47820,경상북도 청도군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99979,9,0,2,15,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47820,경상북도 청도군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99980,4,0,1,4,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47840,경상북도 성주군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99983,14,0,2,17,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47840,경상북도 성주군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99984,5,0,2,3,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47840,경상북도 성주군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99985,4,0,0,9,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47840,경상북도 성주군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99987,7,0,1,10,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47850,경상북도 칠곡군내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99988,10,0,2,11,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47850,경상북도 칠곡군내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99989,9,0,2,9,신호위반 / 기타,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47850,경상북도 칠곡군내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99991,6,0,1,7,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2023,경북,47850,경상북도 칠곡군내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,99992,7,0,0,8,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47900,경상북도 예천군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99996,4,0,4,3,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47900,경상북도 예천군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,99997,5,0,3,9,기타,0,0,0,0.0,0,부족 (카메라少)
2023,경북,47930,경상북도 울진군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,100000,4,0,3,12,기타,0,0,0,0.0,0,부족 (카메라少)
