우선순위,시도명,사고위험지역명,군집라벨,위험점수,총사고건수,총사망자수,총중상자수,사고분석유형명
3순위 (일반부족 나머지),광주,광주광역시 북구내에서 2023년도에 반경50m 이내 다른사고14건 이상 지역,부족,16,16,0,0,안전거리미확보 / 기타
3순위 (일반부족 나머지),부산,부산광역시 연제구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),강원,강원도 동해시내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타 / 안전거리미확보 / 신호위반
3순위 (일반부족 나머지),서울,서울특별시 용산구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,U턴중 / 안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 성남시 수정구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,안전거리미확보 / 기타
3순위 (일반부족 나머지),전남,전라남도 여수시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,부족,16,11,0,1,신호위반 / 기타
3순위 (일반부족 나머지),전남,전라남도 목포시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,부족,16,11,0,1,기타 / 안전거리미확보 / U턴중
3순위 (일반부족 나머지),경기,경기도 포천시내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),충남,충청남도 서천군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),충남,충청남도 당진시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),강원,강원도 춘천시내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,안전거리미확보 / 기타
3순위 (일반부족 나머지),강원,강원도 춘천시내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,11,0,1,기타 / 안전거리미확보
3순위 (일반부족 나머지),충북,충청북도 단양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),대전,대전광역시 대덕구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,안전거리미확보 / 기타
3순위 (일반부족 나머지),인천,인천광역시 연수구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),강원,강원도 춘천시내에서 2022년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),강원,강원도 춘천시내에서 2022년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),부산,부산광역시 연제구내에서 2017년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 여주시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 여주시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,U턴중 / 기타
3순위 (일반부족 나머지),전남,전라남도 담양군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,16,0,0,안전거리미확보 / 기타
3순위 (일반부족 나머지),충남,충청남도 아산시내에서 2022년도에 반경80m 이내 다른사고10건 이상 지역,부족,16,11,0,1,기타
3순위 (일반부족 나머지),충남,충청남도 공주시내에서 2022년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경북,경상북도 상주시내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경북,경상북도 포항시 남구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,부족,16,16,0,0,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 군포시내에서 2024년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 안산시단원구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,부족,16,16,0,0,기타
3순위 (일반부족 나머지),경남,경상남도 함안군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),인천,인천광역시 중구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),전남,전라남도 강진군내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,안전거리미확보 / U턴중 / 기타
3순위 (일반부족 나머지),경남,경상남도 거창군내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경남,경상남도 거창군내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),인천,인천광역시 연수구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),인천,인천광역시 미추홀구내에서 2024년도에 반경50m 이내 다른사고12건 이상 지역,부족,16,16,0,0,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 안산시단원구내에서 2024년도에 반경50m 이내 다른사고12건 이상 지역,부족,16,16,0,0,안전거리미확보 / 기타
3순위 (일반부족 나머지),부산,부산광역시 수영구내에서 2020년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,안전거리미확보 / 기타
3순위 (일반부족 나머지),충북,충청북도 증평군내에서 2022년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경기,경기도 오산시내에서 2024년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,11,0,1,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 수원시 팔달구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,기타 / U턴중 / 안전거리미확보
3순위 (일반부족 나머지),전북,전라북도 완주군내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),부산,부산광역시 사하구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,기타 / 안전거리미확보
3순위 (일반부족 나머지),충북,충청북도 음성군내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),충북,충청북도 제천시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,U턴중 / 기타
3순위 (일반부족 나머지),서울,서울특별시 서대문구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,기타 / 신호위반
3순위 (일반부족 나머지),부산,부산광역시 기장군내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),부산,부산광역시 기장군내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / U턴중 / 안전거리미확보
3순위 (일반부족 나머지),강원,강원도 양양군내에서 2022년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),전북,전라북도 남원시내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경기,경기도 여주시내에서 2018년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 의정부시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,부족,16,11,0,1,U턴중 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),서울,서울특별시 도봉구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),대구,대구광역시 남구내에서 2022년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),부산,부산광역시 북구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,16,0,0,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 의왕시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 고양시일산서구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,기타
3순위 (일반부족 나머지),강원,강원도 양양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),서울,서울특별시 중구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,안전거리미확보 / 기타
3순위 (일반부족 나머지),충북,충청북도 청주시 청원구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,안전거리미확보 / 기타
3순위 (일반부족 나머지),부산,부산광역시 수영구내에서 2022년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,11,0,1,안전거리미확보 / 기타
3순위 (일반부족 나머지),부산,부산광역시 기장군내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),부산,부산광역시 기장군내에서 2018년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,안전거리미확보 / U턴중 / 기타
3순위 (일반부족 나머지),부산,부산광역시 연제구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),부산,부산광역시 기장군내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,U턴중 / 안전거리미확보 / 기타
3순위 (일반부족 나머지),부산,부산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,11,0,1,U턴중 / 안전거리미확보 / 기타 / 신호위반
3순위 (일반부족 나머지),서울,서울특별시 은평구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,16,0,0,안전거리미확보 / 기타 / 신호위반
3순위 (일반부족 나머지),서울,서울특별시 도봉구내에서 2023년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),울산,울산광역시 북구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,안전거리미확보 / 기타
3순위 (일반부족 나머지),울산,울산광역시 동구내에서 2024년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 양평군내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / U턴중
3순위 (일반부족 나머지),경남,경상남도 창원시 마산합포구내에서 2023년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,신호위반 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),울산,울산광역시 중구내에서 2023년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),부산,부산광역시 기장군내에서 2022년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,11,0,1,기타 / 신호위반
3순위 (일반부족 나머지),경남,경상남도 사천시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경남,경상남도 통영시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),경북,경상북도 영덕군내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타 / 중앙선침범
3순위 (일반부족 나머지),전남,전라남도 광양시내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),전남,전라남도 광양시내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,U턴중 / 기타
3순위 (일반부족 나머지),부산,부산광역시 사상구내에서 2022년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),부산,부산광역시 수영구내에서 2022년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),부산,부산광역시 수영구내에서 2022년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),광주,광주광역시 동구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,안전거리미확보 / 기타
3순위 (일반부족 나머지),전남,전라남도 장성군내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,11,0,1,U턴중 / 기타
3순위 (일반부족 나머지),부산,부산광역시 북구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),세종,세종특별자치시 세종특별자치시내에서 2024년도에 반경80m 이내 다른사고10건 이상 지역,부족,16,11,0,1,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 부천시내에서 2024년도에 반경50m 이내 다른사고10건 이상 지역,부족,16,11,0,1,신호위반 / 안전거리미확보 / 기타 / U턴중
3순위 (일반부족 나머지),경기,경기도 안양시만안구내에서 2024년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,안전거리미확보 / 기타
3순위 (일반부족 나머지),경남,경상남도 창원시 의창구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),경북,경상북도 칠곡군내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / 신호위반
3순위 (일반부족 나머지),경북,경상북도 칠곡군내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / 신호위반
3순위 (일반부족 나머지),경기,경기도 성남시 수정구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,안전거리미확보 / 기타
3순위 (일반부족 나머지),부산,부산광역시 영도구내에서 2018년도에 반경50m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경기,경기도 군포시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / U턴중
3순위 (일반부족 나머지),경기,경기도 양평군내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),충북,충청북도 청주시 서원구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,기타
3순위 (일반부족 나머지),강원,강원도 동해시내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),강원,강원도 삼척시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타 / 신호위반 / 안전거리미확보
3순위 (일반부족 나머지),경남,경상남도 사천시내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,U턴중 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),경남,경상남도 사천시내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경남,경상남도 사천시내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,안전거리미확보 / 기타 / 신호위반
3순위 (일반부족 나머지),경남,경상남도 창원시 마산회원구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경남,경상남도 창원시 성산구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경기,경기도 수원시 영통구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,기타 / 신호위반 / 안전거리미확보
3순위 (일반부족 나머지),부산,부산광역시 금정구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,안전거리미확보 / 신호위반 / 기타
3순위 (일반부족 나머지),전남,전라남도 나주시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경남,경상남도 창원시 성산구내에서 2024년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경기,경기도 시흥시내에서 2023년도에 반경50m 이내 다른사고10건 이상 지역,부족,16,11,0,1,기타 / 안전거리미확보
3순위 (일반부족 나머지),부산,부산광역시 동구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),부산,부산광역시 동구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),부산,부산광역시 서구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,안전거리미확보 / 기타
3순위 (일반부족 나머지),경북,경상북도 김천시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),울산,울산광역시 중구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경기,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,부족,16,11,0,1,기타 / U턴중
3순위 (일반부족 나머지),인천,인천광역시 연수구내에서 2020년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),부산,부산광역시 기장군내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),부산,부산광역시 수영구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),경북,경상북도 칠곡군내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경북,경상북도 칠곡군내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경북,경상북도 영덕군내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경북,경상북도 영천시내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,부족,16,6,0,2,U턴중 / 기타
3순위 (일반부족 나머지),경기,경기도 포천시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / U턴중
3순위 (일반부족 나머지),경기,경기도 오산시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타
3순위 (일반부족 나머지),경기,경기도 남양주시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,부족,16,11,0,1,신호위반 / 기타 / U턴중
3순위 (일반부족 나머지),충북,충청북도 청주시 청원구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,부족,16,11,0,1,기타 / 안전거리미확보
3순위 (일반부족 나머지),강원,강원도 춘천시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,6,0,2,기타 / U턴중
3순위 (일반부족 나머지),경기,경기도 양평군내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,부족,16,11,0,1,기타
3순위 (일반부족 나머지),충남,충청남도 서천군내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),경기,경기도 용인시수지구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,10,0,1,안전거리미확보 / 기타
3순위 (일반부족 나머지),충북,충청북도 청주시 청원구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,10,0,1,기타 / U턴중 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 가평군내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),경북,경상북도 성주군내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),강원,강원도 삼척시내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),인천,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,10,0,1,기타 / 안전거리미확보
3순위 (일반부족 나머지),충북,충청북도 청주시 상당구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,10,0,1,안전거리미확보 / 기타
3순위 (일반부족 나머지),충북,충청북도 옥천군내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),경북,경상북도 안동시내에서 2022년도에 반경100m 이내 다른사고6건 이상 지역,부족,15,10,0,1,기타 / 안전거리미확보
3순위 (일반부족 나머지),전남,전라남도 나주시내에서 2024년도에 반경100m 이내 다른사고6건 이상 지역,부족,15,10,0,1,기타
3순위 (일반부족 나머지),전남,전라남도 순천시내에서 2024년도에 반경80m 이내 다른사고10건 이상 지역,부족,15,10,0,1,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 안성시내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,10,0,1,U턴중 / 안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 성남시수정구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,10,0,1,기타 / U턴중 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 파주시내에서 2021년도에 반경80m 이내 다른사고10건 이상 지역,부족,15,10,0,1,U턴중 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),충남,충청남도 보령시내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),경기,경기도 과천시내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),경기,경기도 군포시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,10,0,1,기타 / U턴중
3순위 (일반부족 나머지),경북,경상북도 영주시내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),부산,부산광역시 서구내에서 2022년도에 반경50m 이내 다른사고6건 이상 지역,부족,15,10,0,1,안전거리미확보 / 기타
3순위 (일반부족 나머지),강원,강원도 강릉시내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),경남,경상남도 거창군내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),전북,전라북도 남원시내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),부산,부산광역시 중구내에서 2020년도에 반경50m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),경북,경상북도 경산시내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,10,0,1,안전거리미확보 / 기타
3순위 (일반부족 나머지),전남,전라남도 영암군내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타 / U턴중
3순위 (일반부족 나머지),전남,전라남도 나주시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,부족,15,10,0,1,기타 / 안전거리미확보
3순위 (일반부족 나머지),강원,강원도 강릉시내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,10,0,1,기타
3순위 (일반부족 나머지),강원,강원도 원주시내에서 2018년도에 반경80m 이내 다른사고10건 이상 지역,부족,15,10,0,1,신호위반 / 안전거리미확보 / 기타
3순위 (일반부족 나머지),광주,광주광역시 남구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,15,0,0,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 과천시내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,10,0,1,U턴중 / 기타
3순위 (일반부족 나머지),충북,충청북도 청주시 청원구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,10,0,1,U턴중 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),경북,경상북도 성주군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),전북,전라북도 부안군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,신호위반 / 기타
3순위 (일반부족 나머지),부산,부산광역시 영도구내에서 2019년도에 반경50m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),강원,강원도 동해시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),강원,강원도 원주시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,부족,15,10,0,1,기타
3순위 (일반부족 나머지),부산,부산광역시 동래구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,10,0,1,신호위반 / 기타
3순위 (일반부족 나머지),전남,전라남도 영암군내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),강원,강원도 속초시내에서 2022년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),경북,경상북도 영천시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),경북,경상북도 영주시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타 / 신호위반
3순위 (일반부족 나머지),경남,경상남도 고성군내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타 / U턴중
3순위 (일반부족 나머지),경남,경상남도 밀양시내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,10,0,1,기타 / 안전거리미확보
3순위 (일반부족 나머지),인천,인천광역시 계양구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,10,0,1,기타 / 안전거리미확보
3순위 (일반부족 나머지),부산,부산광역시 영도구내에서 2019년도에 반경50m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타 / 안전거리미확보
3순위 (일반부족 나머지),대전,대전광역시 대덕구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,10,0,1,기타 / U턴중 / 안전거리미확보
3순위 (일반부족 나머지),강원,강원도 춘천시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,부족,15,10,0,1,기타
3순위 (일반부족 나머지),부산,부산광역시 연제구내에서 2022년도에 반경50m 이내 다른사고6건 이상 지역,부족,15,10,0,1,기타 / 안전거리미확보
3순위 (일반부족 나머지),경남,경상남도 창원시 진해구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,10,0,1,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 구리시내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,부족,15,10,0,1,기타
3순위 (일반부족 나머지),전남,전라남도 담양군내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),경북,경상북도 상주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),경북,경상북도 영주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
3순위 (일반부족 나머지),부산,부산광역시 중구내에서 2020년도에 반경50m 이내 다른사고4건 이상 지역,부족,15,5,0,2,기타
